docid,best_match,score
annualreport2022_New.pdf_36,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_96,0.400390625
annualreport2022_New.pdf_37,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_127,0.4140625
annualreport2022_New.pdf_39,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_8,0.390625
annualreport2022_New.pdf_40,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_26,0.3359375
annualreport2022_New.pdf_41,MS on cleanTech July2023-67e7048b-dd11-4495-96ca-057a9fe3f853.pdf_77,0.39453125
annualreport2022_New.pdf_42,PR - OSE Engineering - projet HyMot_vDEF.pdf_1,0.33203125
annualreport2022_New.pdf_43,PR - OSE Engineering - projet HyMot_vDEF.pdf_1,0.375
annualreport2022_New.pdf_44,e-Brochure-103114.pdf_2,0.44140625
annualreport2022_New.pdf_45,2021-Mozambique%20Oil-Gas%20Sector_2.pdf_11,0.40625
annualreport2022_New.pdf_46,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_51,0.400390625
annualreport2022_New.pdf_47,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_129,0.330078125
annualreport2022_New.pdf_48,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_61,0.421875
annualreport2022_New.pdf_49,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_77,0.48828125
annualreport2022_New.pdf_50,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_77,0.419921875
annualreport2022_New.pdf_51,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_78,0.44140625
annualreport2022_New.pdf_52,20230613_Engie_Green_Framework (VDEF).pdf_1,0.322265625
annualreport2022_New.pdf_53,the-essentials-2020-2021-veolia-en.pdf_11,0.404296875
annualreport2022_New.pdf_54,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_80,0.44140625
annualreport2022_New.pdf_55,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_6,0.54296875
annualreport2022_New.pdf_57,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_6,0.314453125
annualreport2022_New.pdf_58,the-essentials-2020-2021-veolia-en.pdf_7,0.314453125
annualreport2022_New.pdf_59,2021-Mozambique%20Oil-Gas%20Sector_2.pdf_11,0.33203125
annualreport2022_New.pdf_60,the-essentials-2020-2021-veolia-en.pdf_7,0.34375
annualreport2022_New.pdf_61,2022-10-27-draft-response-document.pdf_142,0.35546875
annualreport2022_New.pdf_62,s-and-p-edf-ratings-direct-2024-07-02.pdf_18,0.412109375
annualreport2022_New.pdf_63,2021-Mozambique%20Oil-Gas%20Sector_2.pdf_11,0.41796875
annualreport2022_New.pdf_64,MS on cleanTech July2023-67e7048b-dd11-4495-96ca-057a9fe3f853.pdf_77,0.3359375
annualreport2022_New.pdf_65,2021-Mozambique%20Oil-Gas%20Sector_2.pdf_11,0.3046875
annualreport2022_New.pdf_66,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_78,0.451171875
annualreport2022_New.pdf_67,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_70,0.361328125
annualreport2022_New.pdf_68,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_99,0.46484375
annualreport2022_New.pdf_69,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_99,0.373046875
annualreport2022_New.pdf_72,2022-10-27-draft-response-document.pdf_15,0.41796875
annualreport2022_New.pdf_73,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_6,0.482421875
annualreport2022_New.pdf_75,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_96,0.3984375
annualreport2022_New.pdf_77,edf_in_asia_2017.pdf_1,0.33984375
annualreport2022_New.pdf_78,Sylvie-Denoble-Mayer-Hydrogen-Policy-Regulation-and-Opportunities.pdf_2,0.333984375
annualreport2022_New.pdf_79,Sustainable-Aviation-Fuel_revise-template.pdf_22,0.31640625
annualreport2022_New.pdf_80,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_99,0.37109375
annualreport2022_New.pdf_81,CID-Decision-VIVO-ENERGY-VIP-II-BLU.pdf_2,0.37890625
annualreport2022_New.pdf_82,CID-Decision-VIVO-ENERGY-VIP-II-BLU.pdf_2,0.361328125
annualreport2022_New.pdf_83,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_127,0.376953125
annualreport2022_New.pdf_84,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_110,0.453125
annualreport2022_New.pdf_85,20230613_Engie_Green_Framework (VDEF).pdf_12,0.455078125
annualreport2022_New.pdf_87,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_115,0.494140625
annualreport2022_New.pdf_88,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_127,0.33984375
annualreport2022_New.pdf_89,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_127,0.408203125
annualreport2022_New.pdf_90,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_80,0.3671875
annualreport2022_New.pdf_92,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_99,0.384765625
annualreport2022_New.pdf_93,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_86,0.40234375
annualreport2022_New.pdf_94,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_127,0.384765625
annualreport2022_New.pdf_95,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_127,0.439453125
annualreport2022_New.pdf_96,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_113,0.3984375
annualreport2022_New.pdf_97,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_78,0.4609375
annualreport2022_New.pdf_98,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_115,0.28125
annualreport2022_New.pdf_99,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_78,0.427734375
annualreport2022_New.pdf_101,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_80,0.396484375
annualreport2022_New.pdf_102,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_116,0.330078125
annualreport2022_New.pdf_105,the-essentials-2020-2021-veolia-en.pdf_11,0.384765625
annualreport2022_New.pdf_107,Garve-District-Community-Development-2019-2024.pdf_20,0.326171875
annualreport2022_New.pdf_108,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_99,0.42578125
annualreport2022_New.pdf_109,Garve-District-Community-Development-2019-2024.pdf_20,0.44140625
annualreport2022_New.pdf_110,Garve-District-Community-Development-2019-2024.pdf_20,0.353515625
annualreport2022_New.pdf_111,Garve-District-Community-Development-2019-2024.pdf_20,0.35546875
annualreport2022_New.pdf_112,Garve-District-Community-Development-2019-2024.pdf_20,0.37109375
annualreport2022_New.pdf_113,Sustainable-Aviation-Fuel_revise-template.pdf_25,0.34375
annualreport2022_New.pdf_114,the-essentials-2020-2021-veolia-en.pdf_11,0.380859375
annualreport2022_New.pdf_117,Sustainable-Aviation-Fuel_revise-template.pdf_22,0.359375
annualreport2022_New.pdf_119,Garve-District-Community-Development-2019-2024.pdf_8,0.349609375
annualreport2022_New.pdf_123,2022-10-27-draft-response-document.pdf_215,0.373046875
annualreport2022_New.pdf_124,2022-10-27-draft-response-document.pdf_230,0.396484375
annualreport2022_New.pdf_129,MS on cleanTech July2023-67e7048b-dd11-4495-96ca-057a9fe3f853.pdf_16,0.34765625
annualreport2022_New.pdf_130,LM-AEOI-Hydrocarbures-Executive-Summary.pdf_2,0.423828125
annualreport2022_New.pdf_131,TotalEnergies-company-briefing-March-2022.pdf_5,0.42578125
annualreport2022_New.pdf_132,LM-AEOI-Hydrocarbures-Executive-Summary.pdf_2,0.453125
annualreport2022_New.pdf_133,LM-AEOI-Hydrocarbures-Executive-Summary.pdf_2,0.3515625
annualreport2022_New.pdf_134,2022-10-27-draft-response-document.pdf_142,0.46484375
annualreport2022_New.pdf_135,2022-10-27-draft-response-document.pdf_131,0.384765625
annualreport2022_New.pdf_136,LM-AEOI-Hydrocarbures-Executive-Summary.pdf_2,0.38671875
annualreport2022_New.pdf_137,offshore-wind-handbook-2023.pdf_62,0.30078125
annualreport2022_New.pdf_138,2021-Mozambique%20Oil-Gas%20Sector_2.pdf_11,0.326171875
annualreport2022_New.pdf_139,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_96,0.40234375
annualreport2022_New.pdf_142,20230613_Engie_Green_Framework (VDEF).pdf_12,0.36328125
annualreport2022_New.pdf_149,2022-10-27-draft-response-document.pdf_212,0.404296875
annualreport2022_New.pdf_152,2022-10-27-draft-response-document.pdf_142,0.486328125
annualreport2022_New.pdf_153,2022-10-27-draft-response-document.pdf_230,0.38671875
annualreport2022_New.pdf_154,2022-10-27-draft-response-document.pdf_230,0.33984375
annualreport2022_New.pdf_157,2022-10-27-draft-response-document.pdf_24,0.4296875
annualreport2022_New.pdf_159,edf-emtn-bp-2023-supplement-no-2-june-2024.pdf_12,0.34765625
annualreport2022_New.pdf_164,2022-10-27-draft-response-document.pdf_187,0.330078125
annualreport2022_New.pdf_166,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_116,0.373046875
annualreport2022_New.pdf_167,s-and-p-edf-ratings-direct-2024-07-02.pdf_18,0.5625
annualreport2022_New.pdf_168,edf-emtn-bp-2023-supplement-no-2-june-2024.pdf_10,0.4453125
annualreport2022_New.pdf_169,2022-10-27-draft-response-document.pdf_15,0.45703125
annualreport2022_New.pdf_176,2021-Mozambique%20Oil-Gas%20Sector_2.pdf_15,0.376953125
annualreport2022_New.pdf_177,2022-10-27-draft-response-document.pdf_15,0.302734375
annualreport2022_New.pdf_179,2022-10-27-draft-response-document.pdf_148,0.400390625
annualreport2022_New.pdf_181,2022-10-27-draft-response-document.pdf_187,0.41015625
annualreport2022_New.pdf_184,2022-10-27-draft-response-document.pdf_187,0.490234375
annualreport2022_New.pdf_185,2022-10-27-draft-response-document.pdf_148,0.5
annualreport2022_New.pdf_187,2022-10-27-draft-response-document.pdf_148,0.4296875
annualreport2022_New.pdf_188,2022-10-27-draft-response-document.pdf_148,0.384765625
annualreport2022_New.pdf_189,2022-10-27-draft-response-document.pdf_187,0.33203125
annualreport2022_New.pdf_190,2022-10-27-draft-response-document.pdf_187,0.3125
annualreport2022_New.pdf_192,2022-10-27-draft-response-document.pdf_187,0.43359375
annualreport2022_New.pdf_193,2022-10-27-draft-response-document.pdf_187,0.4609375
annualreport2022_New.pdf_194,2022-10-27-draft-response-document.pdf_139,0.419921875
annualreport2022_New.pdf_195,s-and-p-edf-ratings-direct-2024-07-02.pdf_18,0.3828125
annualreport2022_New.pdf_196,2022-10-27-draft-response-document.pdf_187,0.390625
annualreport2022_New.pdf_197,2022-10-27-draft-response-document.pdf_148,0.349609375
annualreport2022_New.pdf_198,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_78,0.357421875
annualreport2022_New.pdf_199,2022-10-27-draft-response-document.pdf_148,0.361328125
annualreport2022_New.pdf_200,2022-10-27-draft-response-document.pdf_230,0.353515625
annualreport2022_New.pdf_201,offshore-wind-handbook-2023.pdf_110,0.310546875
annualreport2022_New.pdf_202,2022-10-27-draft-response-document.pdf_187,0.451171875
annualreport2022_New.pdf_203,offshore-wind-handbook-2023.pdf_110,0.369140625
annualreport2022_New.pdf_204,offshore-wind-handbook-2023.pdf_110,0.380859375
annualreport2022_New.pdf_205,offshore-wind-handbook-2023.pdf_110,0.357421875
annualreport2022_New.pdf_206,2022-10-27-draft-response-document.pdf_187,0.41015625
annualreport2022_New.pdf_207,Sustainable-Aviation-Fuel_revise-template.pdf_20,0.361328125
annualreport2022_New.pdf_208,Sustainable-Aviation-Fuel_revise-template.pdf_22,0.3046875
annualreport2022_New.pdf_209,2022-10-27-draft-response-document.pdf_148,0.42578125
annualreport2022_New.pdf_210,2022-10-27-draft-response-document.pdf_148,0.33203125
annualreport2022_New.pdf_211,2022-10-27-draft-response-document.pdf_187,0.29296875
annualreport2022_New.pdf_212,2022-10-27-draft-response-document.pdf_148,0.31640625
annualreport2022_New.pdf_213,2022-10-27-draft-response-document.pdf_148,0.416015625
annualreport2022_New.pdf_214,2022-10-27-draft-response-document.pdf_148,0.388671875
annualreport2022_New.pdf_215,2022-10-27-draft-response-document.pdf_230,0.38671875
annualreport2022_New.pdf_216,2022-10-27-draft-response-document.pdf_230,0.412109375
annualreport2022_New.pdf_217,2022-10-27-draft-response-document.pdf_148,0.43359375
annualreport2022_New.pdf_218,2022-10-27-draft-response-document.pdf_142,0.435546875
annualreport2022_New.pdf_219,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_24,0.376953125
annualreport2022_New.pdf_221,2022-10-27-draft-response-document.pdf_15,0.33984375
annualreport2022_New.pdf_223,2022-10-27-draft-response-document.pdf_15,0.37890625
annualreport2022_New.pdf_224,2022-10-27-draft-response-document.pdf_148,0.400390625
annualreport2022_New.pdf_227,2022-10-27-draft-response-document.pdf_148,0.494140625
annualreport2022_New.pdf_228,2022-10-27-draft-response-document.pdf_148,0.44140625
annualreport2022_New.pdf_229,2022-10-27-draft-response-document.pdf_187,0.4765625
annualreport2022_New.pdf_230,2022-10-27-draft-response-document.pdf_187,0.396484375
annualreport2022_New.pdf_231,2022-10-27-draft-response-document.pdf_142,0.443359375
annualreport2022_New.pdf_232,2022-10-27-draft-response-document.pdf_142,0.458984375
annualreport2022_New.pdf_233,2022-10-27-draft-response-document.pdf_230,0.3125
annualreport2022_New.pdf_234,2022-10-27-draft-response-document.pdf_187,0.353515625
annualreport2022_New.pdf_235,2022-10-27-draft-response-document.pdf_148,0.41796875
annualreport2022_New.pdf_236,2022-10-27-draft-response-document.pdf_139,0.306640625
annualreport2022_New.pdf_237,2022-10-27-draft-response-document.pdf_148,0.33984375
annualreport2022_New.pdf_238,2022-10-27-draft-response-document.pdf_187,0.31640625
annualreport2022_New.pdf_239,2022-10-27-draft-response-document.pdf_148,0.283203125
annualreport2022_New.pdf_240,2022-10-27-draft-response-document.pdf_187,0.5
annualreport2022_New.pdf_242,2022-10-27-draft-response-document.pdf_187,0.5078125
annualreport2022_New.pdf_243,2022-10-27-draft-response-document.pdf_187,0.4453125
annualreport2022_New.pdf_244,2022-10-27-draft-response-document.pdf_36,0.37109375
annualreport2022_New.pdf_246,2022-10-27-draft-response-document.pdf_198,0.39453125
annualreport2022_New.pdf_247,2022-10-27-draft-response-document.pdf_148,0.408203125
annualreport2022_New.pdf_249,2022-10-27-draft-response-document.pdf_187,0.39453125
annualreport2022_New.pdf_250,2022-10-27-draft-response-document.pdf_148,0.458984375
annualreport2022_New.pdf_251,2022-10-27-draft-response-document.pdf_180,0.490234375
annualreport2022_New.pdf_252,2022-10-27-draft-response-document.pdf_187,0.34375
annualreport2022_New.pdf_253,2022-10-27-draft-response-document.pdf_148,0.388671875
annualreport2022_New.pdf_254,CID-Decision-VIVO-ENERGY-VIP-II-BLU.pdf_2,0.49609375
annualreport2022_New.pdf_255,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_24,0.392578125
annualreport2022_New.pdf_256,2022-10-27-draft-response-document.pdf_230,0.40234375
annualreport2022_New.pdf_257,2022-10-27-draft-response-document.pdf_230,0.44140625
annualreport2022_New.pdf_258,CID-Decision-VIVO-ENERGY-VIP-II-BLU.pdf_2,0.380859375
annualreport2022_New.pdf_259,2022-10-27-draft-response-document.pdf_230,0.36328125
annualreport2022_New.pdf_261,CID-Decision-VIVO-ENERGY-VIP-II-BLU.pdf_2,0.419921875
annualreport2022_New.pdf_262,2022-10-27-draft-response-document.pdf_142,0.4453125
annualreport2022_New.pdf_263,s-and-p-edf-ratings-direct-2024-07-02.pdf_11,0.408203125
annualreport2022_New.pdf_264,2022-10-27-draft-response-document.pdf_139,0.408203125
annualreport2022_New.pdf_265,2022-10-27-draft-response-document.pdf_139,0.435546875
annualreport2022_New.pdf_266,2022-10-27-draft-response-document.pdf_148,0.462890625
annualreport2022_New.pdf_267,2022-10-27-draft-response-document.pdf_230,0.40625
annualreport2022_New.pdf_268,2022-10-27-draft-response-document.pdf_148,0.384765625
annualreport2022_New.pdf_269,2022-10-27-draft-response-document.pdf_148,0.4296875
annualreport2022_New.pdf_270,2022-10-27-draft-response-document.pdf_36,0.37109375
annualreport2022_New.pdf_272,2022-10-27-draft-response-document.pdf_148,0.34765625
annualreport2022_New.pdf_273,2022-10-27-draft-response-document.pdf_15,0.349609375
annualreport2022_New.pdf_274,2022-10-27-draft-response-document.pdf_15,0.37890625
annualreport2022_New.pdf_275,2022-10-27-draft-response-document.pdf_148,0.349609375
annualreport2022_New.pdf_276,2022-10-27-draft-response-document.pdf_142,0.34765625
annualreport2022_New.pdf_277,2022-10-27-draft-response-document.pdf_230,0.466796875
annualreport2022_New.pdf_279,2022-10-27-draft-response-document.pdf_142,0.439453125
annualreport2022_New.pdf_280,2022-10-27-draft-response-document.pdf_148,0.46875
annualreport2022_New.pdf_281,edf-emtn-bp-2023-supplement-no-2-june-2024.pdf_12,0.384765625
annualreport2022_New.pdf_282,2022-10-27-draft-response-document.pdf_148,0.34765625
annualreport2022_New.pdf_287,2021-Mozambique%20Oil-Gas%20Sector_2.pdf_15,0.380859375
annualreport2022_New.pdf_289,Sustainable-Aviation-Fuel_revise-template.pdf_19,0.54296875
annualreport2022_New.pdf_291,2022-10-27-draft-response-document.pdf_131,0.392578125
annualreport2022_New.pdf_292,s-and-p-edf-ratings-direct-2024-07-02.pdf_11,0.37890625
annualreport2022_New.pdf_293,s-and-p-edf-ratings-direct-2024-07-02.pdf_11,0.400390625
annualreport2022_New.pdf_294,2022-10-27-draft-response-document.pdf_131,0.3359375
annualreport2022_New.pdf_295,2022-10-27-draft-response-document.pdf_131,0.40625
annualreport2022_New.pdf_297,2022-10-27-draft-response-document.pdf_187,0.33203125
annualreport2022_New.pdf_298,2022-10-27-draft-response-document.pdf_148,0.3671875
annualreport2022_New.pdf_299,s-and-p-edf-ratings-direct-2024-07-02.pdf_11,0.3984375
annualreport2022_New.pdf_301,IRENA_Renewable_power_generation_costs_in_2023.pdf_176,0.5234375
annualreport2022_New.pdf_304,2022-10-27-draft-response-document.pdf_15,0.34375
annualreport2022_New.pdf_305,2022-10-27-draft-response-document.pdf_187,0.357421875
annualreport2022_New.pdf_307,2022-10-27-draft-response-document.pdf_240,0.337890625
annualreport2022_New.pdf_308,2022-10-27-draft-response-document.pdf_15,0.326171875
annualreport2022_New.pdf_309,2022-10-27-draft-response-document.pdf_187,0.37109375
annualreport2022_New.pdf_310,2022-10-27-draft-response-document.pdf_148,0.353515625
annualreport2022_New.pdf_317,2022-10-27-draft-response-document.pdf_148,0.46484375
annualreport2022_New.pdf_319,2022-10-27-draft-response-document.pdf_187,0.423828125
annualreport2022_New.pdf_321,2022-10-27-draft-response-document.pdf_150,0.431640625
annualreport2022_New.pdf_324,2022-10-27-draft-response-document.pdf_187,0.48828125
annualreport2022_New.pdf_326,2022-10-27-draft-response-document.pdf_142,0.388671875
annualreport2022_New.pdf_327,e-Brochure-103114.pdf_8,0.337890625
annualreport2022_New.pdf_328,edf-emtn-bp-2023-supplement-no-2-june-2024.pdf_10,0.466796875
annualreport2022_New.pdf_329,2022-10-27-draft-response-document.pdf_148,0.416015625
annualreport2022_New.pdf_332,2022-10-27-draft-response-document.pdf_187,0.390625
annualreport2022_New.pdf_333,2022-10-27-draft-response-document.pdf_187,0.337890625
annualreport2022_New.pdf_334,2022-10-27-draft-response-document.pdf_187,0.294921875
annualreport2022_New.pdf_335,2022-10-27-draft-response-document.pdf_187,0.3359375
annualreport2022_New.pdf_337,2022-10-27-draft-response-document.pdf_187,0.41015625
annualreport2022_New.pdf_339,2022-10-27-draft-response-document.pdf_187,0.474609375
annualreport2022_New.pdf_341,2022-10-27-draft-response-document.pdf_148,0.53515625
annualreport2022_New.pdf_342,2021-Mozambique%20Oil-Gas%20Sector_2.pdf_15,0.400390625
annualreport2022_New.pdf_343,edf-emtn-bp-2023-supplement-no-2-june-2024.pdf_12,0.349609375
annualreport2022_New.pdf_344,2022-10-27-draft-response-document.pdf_15,0.37109375
annualreport2022_New.pdf_345,2022-10-27-draft-response-document.pdf_148,0.3515625
annualreport2022_New.pdf_346,2022-10-27-draft-response-document.pdf_187,0.392578125
annualreport2022_New.pdf_347,LM-AEOI-Hydrocarbures-Executive-Summary.pdf_0,0.2421875
annualreport2022_New.pdf_348,2022-10-27-draft-response-document.pdf_187,0.373046875
annualreport2022_New.pdf_349,2022-10-27-draft-response-document.pdf_139,0.287109375
annualreport2022_New.pdf_351,2022-10-27-draft-response-document.pdf_148,0.345703125
annualreport2022_New.pdf_352,2022-10-27-draft-response-document.pdf_148,0.439453125
annualreport2022_New.pdf_353,2022-10-27-draft-response-document.pdf_187,0.3828125
annualreport2022_New.pdf_354,2022-10-27-draft-response-document.pdf_142,0.384765625
annualreport2022_New.pdf_355,2022-10-27-draft-response-document.pdf_187,0.4375
annualreport2022_New.pdf_357,Sustainable-Aviation-Fuel_revise-template.pdf_22,0.38671875
annualreport2022_New.pdf_358,Sustainable-Aviation-Fuel_revise-template.pdf_22,0.294921875
annualreport2022_New.pdf_359,Sustainable-Aviation-Fuel_revise-template.pdf_22,0.34375
annualreport2022_New.pdf_360,2022-10-27-draft-response-document.pdf_148,0.373046875
annualreport2022_New.pdf_361,2022-10-27-draft-response-document.pdf_187,0.41796875
annualreport2022_New.pdf_362,2022-10-27-draft-response-document.pdf_187,0.3359375
annualreport2022_New.pdf_363,2021-Mozambique%20Oil-Gas%20Sector_2.pdf_15,0.32421875
annualreport2022_New.pdf_364,2022-10-27-draft-response-document.pdf_148,0.32421875
annualreport2022_New.pdf_365,2021-Mozambique%20Oil-Gas%20Sector_2.pdf_15,0.3671875
annualreport2022_New.pdf_366,Sustainable-Aviation-Fuel_revise-template.pdf_22,0.333984375
annualreport2022_New.pdf_367,2022-10-27-draft-response-document.pdf_148,0.462890625
annualreport2022_New.pdf_368,2022-10-27-draft-response-document.pdf_148,0.4140625
annualreport2022_New.pdf_369,2022-10-27-draft-response-document.pdf_230,0.4140625
annualreport2022_New.pdf_370,2022-10-27-draft-response-document.pdf_142,0.470703125
annualreport2022_New.pdf_371,2022-10-27-draft-response-document.pdf_148,0.4296875
annualreport2022_New.pdf_372,2021-Mozambique%20Oil-Gas%20Sector_2.pdf_15,0.43359375
annualreport2022_New.pdf_373,CID-Decision-VIVO-ENERGY-VIP-II-BLU.pdf_2,0.462890625
annualreport2022_New.pdf_374,2022-10-27-draft-response-document.pdf_148,0.392578125
annualreport2022_New.pdf_376,2022-10-27-draft-response-document.pdf_148,0.35546875
annualreport2022_New.pdf_377,2022-10-27-draft-response-document.pdf_142,0.390625
annualreport2022_New.pdf_379,2022-10-27-draft-response-document.pdf_148,0.380859375
annualreport2022_New.pdf_380,2022-10-27-draft-response-document.pdf_148,0.396484375
annualreport2022_New.pdf_382,2022-10-27-draft-response-document.pdf_148,0.392578125
annualreport2022_New.pdf_383,2022-10-27-draft-response-document.pdf_148,0.400390625
annualreport2022_New.pdf_384,2022-10-27-draft-response-document.pdf_148,0.447265625
annualreport2022_New.pdf_387,2022-10-27-draft-response-document.pdf_142,0.35546875
annualreport2022_New.pdf_388,2022-10-27-draft-response-document.pdf_230,0.322265625
annualreport2022_New.pdf_389,2022-10-27-draft-response-document.pdf_187,0.37890625
annualreport2022_New.pdf_392,2022-10-27-draft-response-document.pdf_142,0.388671875
annualreport2022_New.pdf_394,2022-10-27-draft-response-document.pdf_148,0.451171875
annualreport2022_New.pdf_399,2022-10-27-draft-response-document.pdf_142,0.458984375
annualreport2022_New.pdf_401,2022-10-27-draft-response-document.pdf_148,0.3984375
annualreport2022_New.pdf_402,2022-10-27-draft-response-document.pdf_148,0.427734375
annualreport2022_New.pdf_403,2022-10-27-draft-response-document.pdf_142,0.400390625
annualreport2022_New.pdf_404,2022-10-27-draft-response-document.pdf_142,0.451171875
annualreport2022_New.pdf_405,2022-10-27-draft-response-document.pdf_142,0.455078125
annualreport2022_New.pdf_407,2022-10-27-draft-response-document.pdf_142,0.435546875
annualreport2022_New.pdf_408,2022-10-27-draft-response-document.pdf_142,0.34375
annualreport2022_New.pdf_409,2022-10-27-draft-response-document.pdf_142,0.40625
annualreport2022_New.pdf_411,2022-10-27-draft-response-document.pdf_187,0.3984375
annualreport2022_New.pdf_412,2022-10-27-draft-response-document.pdf_148,0.427734375
annualreport2022_New.pdf_413,2022-10-27-draft-response-document.pdf_187,0.45703125
annualreport2022_New.pdf_414,2022-10-27-draft-response-document.pdf_187,0.455078125
annualreport2022_New.pdf_415,2022-10-27-draft-response-document.pdf_187,0.45703125
annualreport2022_New.pdf_417,2022-10-27-draft-response-document.pdf_187,0.373046875
annualreport2022_New.pdf_418,2022-10-27-draft-response-document.pdf_148,0.3125
annualreport2022_New.pdf_419,2022-10-27-draft-response-document.pdf_187,0.384765625
annualreport2022_New.pdf_420,2022-10-27-draft-response-document.pdf_131,0.345703125
annualreport2022_New.pdf_422,2022-10-27-draft-response-document.pdf_148,0.361328125
annualreport2022_New.pdf_423,2022-10-27-draft-response-document.pdf_148,0.470703125
annualreport2022_New.pdf_424,2022-10-27-draft-response-document.pdf_187,0.396484375
annualreport2022_New.pdf_425,2022-10-27-draft-response-document.pdf_187,0.486328125
annualreport2022_New.pdf_427,2022-10-27-draft-response-document.pdf_187,0.5
annualreport2022_New.pdf_428,2022-10-27-draft-response-document.pdf_36,0.390625
annualreport2022_New.pdf_429,2022-10-27-draft-response-document.pdf_36,0.33203125
annualreport2022_New.pdf_430,2022-10-27-draft-response-document.pdf_36,0.33984375
annualreport2022_New.pdf_432,2022-10-27-draft-response-document.pdf_198,0.38671875
